NY	0.2059202059202059
OB	0.10296010296010295
XA	0.02574002574002574
RU	0.23166023166023164
RG	0.05148005148005148
FA	0.2574002574002574
OM	0.6435006435006435
YF	0.02574002574002574
EI	0.07722007722007722
UT	0.4118404118404118
NU	0.07722007722007722
AW	0.07722007722007722
GR	0.33462033462033464
TL	0.23166023166023164
GH	0.5920205920205921
OV	0.2059202059202059
IS	0.4633204633204633
IG	0.4890604890604891
DD	0.10296010296010295
MN	0.02574002574002574
WE	0.4890604890604891
FR	0.2059202059202059
WN	0.15444015444015444
BE	0.5920205920205921
TC	0.10296010296010295
ES	0.6949806949806949
OD	0.2574002574002574
IR	0.4890604890604891
EE	0.6692406692406693
UY	0.05148005148005148
LO	0.6177606177606177
JU	0.05148005148005148
DE	0.7464607464607464
NK	0.1287001287001287
LM	0.05148005148005148
EL	0.7207207207207207
S.	0.02574002574002574
RV	0.02574002574002574
NJ	0.02574002574002574
'D	0.1287001287001287
EF	0.10296010296010295
XP	0.07722007722007722
BA	0.2574002574002574
ON	1.3384813384813385
OK	0.2831402831402831
RO	1.0553410553410552
TV	0.02574002574002574
ET	0.7722007722007722
OF	0.2059202059202059
OO	0.5405405405405406
GU	0.15444015444015444
WL	0.02574002574002574
PO	0.33462033462033464
KL	0.05148005148005148
EO	0.05148005148005148
FE	0.33462033462033464
Y'	0.05148005148005148
VI	0.07722007722007722
DA	0.2059202059202059
NC	0.2574002574002574
U'	0.10296010296010295
CR	0.18018018018018017
PA	0.4375804375804376
EW	0.1287001287001287
LU	0.07722007722007722
EN	1.4671814671814671
LV	0.02574002574002574
GE	0.3861003861003861
OU	1.287001287001287
EB	0.02574002574002574
AT	0.9266409266409266
HT	0.4118404118404118
LW	0.05148005148005148
FT	0.2059202059202059
JA	0.02574002574002574
EC	0.33462033462033464
ID	0.4890604890604891
RN	0.23166023166023164
UN	0.5662805662805662
UL	0.3088803088803089
SW	0.05148005148005148
PH	0.02574002574002574
UP	0.2059202059202059
UB	0.07722007722007722
IT	0.7207207207207207
AU	0.23166023166023164
CU	0.1287001287001287
HE	1.364221364221364
OE	0.07722007722007722
SM	0.1287001287001287
UR	0.4890604890604891
MR	0.05148005148005148
'L	0.07722007722007722
RH	0.02574002574002574
E'	0.2059202059202059
YT	0.05148005148005148
HA	0.797940797940798
WR	0.07722007722007722
JO	0.10296010296010295
IZ	0.05148005148005148
EA	1.595881595881596
CC	0.02574002574002574
EY	0.23166023166023164
DM	0.02574002574002574
YO	0.2574002574002574
MY	0.05148005148005148
TS	0.10296010296010295
UE	0.1287001287001287
OH	0.02574002574002574
ED	0.2059202059202059
TH	1.4671814671814671
FL	0.10296010296010295
'R	0.07722007722007722
OS	0.36036036036036034
SE	1.2355212355212355
CI	0.10296010296010295
VO	0.10296010296010295
IO	0.3088803088803089
LT	0.07722007722007722
OG	0.07722007722007722
YM	0.02574002574002574
IP	0.18018018018018017
RF	0.02574002574002574
US	0.6692406692406693
RE	2.1106821106821103
ND	0.8751608751608752
IN	1.4671814671814671
MM	0.07722007722007722
ME	0.8236808236808236
BR	0.36036036036036034
HI	0.7207207207207207
AV	0.23166023166023164
QU	0.15444015444015444
TW	0.07722007722007722
LY	0.8494208494208495
MB	0.10296010296010295
TR	0.3861003861003861
'T	0.36036036036036034
GI	0.18018018018018017
TY	0.15444015444015444
OW	0.7207207207207207
NT	0.9266409266409266
WO	0.4118404118404118
NI	0.23166023166023164
OI	0.1287001287001287
GN	0.07722007722007722
NV	0.02574002574002574
PS	0.02574002574002574
MP	0.2059202059202059
RA	0.5405405405405406
RK	0.15444015444015444
SL	0.23166023166023164
HR	0.18018018018018017
AX	0.02574002574002574
BI	0.07722007722007722
MO	0.4375804375804376
SK	0.10296010296010295
RL	0.1287001287001287
FF	0.15444015444015444
YW	0.02574002574002574
AZ	0.07722007722007722
RC	0.05148005148005148
GL	0.18018018018018017
AK	0.2059202059202059
OA	0.10296010296010295
MI	0.33462033462033464
WH	0.36036036036036034
I'	0.10296010296010295
EV	0.33462033462033464
RM	0.10296010296010295
TU	0.2831402831402831
UI	0.15444015444015444
AG	0.23166023166023164
EM	0.2831402831402831
EK	0.05148005148005148
AF	0.10296010296010295
AB	0.18018018018018017
DI	0.2059202059202059
IL	0.3861003861003861
CK	0.6949806949806949
PU	0.1287001287001287
IK	0.02574002574002574
OY	0.10296010296010295
MS	0.05148005148005148
LA	0.5662805662805662
OP	0.2059202059202059
YB	0.02574002574002574
PP	0.18018018018018017
TM	0.02574002574002574
AS	0.5920205920205921
T'	0.07722007722007722
DG	0.02574002574002574
SU	0.33462033462033464
LI	0.4633204633204633
DO	0.3088803088803089
NF	0.02574002574002574
NO	0.4890604890604891
IB	0.02574002574002574
IE	0.3088803088803089
YE	0.18018018018018017
RS	0.2831402831402831
BO	0.3088803088803089
AM	0.33462033462033464
AY	0.3861003861003861
CL	0.2059202059202059
RI	0.5405405405405406
N'	0.36036036036036034
AD	0.5405405405405406
KI	0.18018018018018017
CE	0.5662805662805662
HU	0.2574002574002574
TE	1.1840411840411842
WA	0.4890604890604891
AI	0.5405405405405406
VY	0.02574002574002574
VE	0.9781209781209782
DL	0.05148005148005148
TA	0.4375804375804376
UD	0.1287001287001287
WI	0.2574002574002574
ZE	0.10296010296010295
EP	0.2574002574002574
LP	0.02574002574002574
