ASN	0.03462603878116344
NIT	0.03462603878116344
RAC	0.13850415512465375
EEN	0.13850415512465375
ADM	0.03462603878116344
TRE	0.06925207756232687
OLE	0.03462603878116344
DRE	0.13850415512465375
EFU	0.03462603878116344
JOY	0.03462603878116344
OES	0.06925207756232687
SOR	0.06925207756232687
CHA	0.13850415512465375
ELF	0.17313019390581716
CTI	0.06925207756232687
EMO	0.03462603878116344
IVE	0.20775623268698062
TIE	0.03462603878116344
THE	0.8310249307479225
NIS	0.03462603878116344
MEL	0.03462603878116344
SLI	0.06925207756232687
OKA	0.03462603878116344
REP	0.06925207756232687
LAS	0.13850415512465375
ATI	0.10387811634349031
SUC	0.06925207756232687
WHE	0.13850415512465375
LEG	0.06925207756232687
EAT	0.2770083102493075
MIL	0.06925207756232687
HEE	0.03462603878116344
LAM	0.03462603878116344
EFI	0.03462603878116344
ALL	0.6232686980609419
WIN	0.06925207756232687
FIV	0.03462603878116344
AUL	0.03462603878116344
GUR	0.03462603878116344
ERN	0.06925207756232687
MES	0.03462603878116344
OCU	0.03462603878116344
WRO	0.03462603878116344
UTE	0.10387811634349031
BEA	0.06925207756232687
ROL	0.06925207756232687
ORL	0.03462603878116344
PLE	0.17313019390581716
FLA	0.03462603878116344
HEL	0.13850415512465375
UDY	0.03462603878116344
RIP	0.06925207756232687
PUL	0.03462603878116344
ROT	0.03462603878116344
RYT	0.03462603878116344
ADY	0.10387811634349031
SAP	0.03462603878116344
EAH	0.03462603878116344
KEP	0.03462603878116344
HIT	0.10387811634349031
CHE	0.17313019390581716
UPL	0.03462603878116344
ANT	0.13850415512465375
OSE	0.20775623268698062
SIC	0.06925207756232687
OAC	0.03462603878116344
FUS	0.03462603878116344
FOL	0.03462603878116344
HAN	0.24238227146814403
IMS	0.03462603878116344
ASP	0.03462603878116344
SPO	0.10387811634349031
STR	0.17313019390581716
IEV	0.03462603878116344
ONE	0.3808864265927978
RUN	0.03462603878116344
CER	0.03462603878116344
ROA	0.13850415512465375
OGE	0.03462603878116344
TOG	0.03462603878116344
ORE	0.24238227146814403
MEN	0.20775623268698062
STA	0.2770083102493075
ERK	0.03462603878116344
AMA	0.03462603878116344
ONT	0.17313019390581716
ADO	0.03462603878116344
UGH	0.31163434903047094
RET	0.10387811634349031
IND	0.24238227146814403
OVI	0.03462603878116344
JEA	0.03462603878116344
HIG	0.03462603878116344
YSE	0.03462603878116344
NUM	0.03462603878116344
BOT	0.13850415512465375
OWD	0.03462603878116344
COO	0.03462603878116344
MOU	0.03462603878116344
GUA	0.03462603878116344
EDG	0.03462603878116344
NER	0.10387811634349031
SIB	0.03462603878116344
INK	0.13850415512465375
SLY	0.06925207756232687
TIF	0.03462603878116344
YEB	0.03462603878116344
NAP	0.03462603878116344
SKY	0.03462603878116344
THA	0.13850415512465375
MBE	0.06925207756232687
DEF	0.03462603878116344
IRT	0.03462603878116344
CEP	0.06925207756232687
ITE	0.24238227146814403
FAL	0.03462603878116344
INI	0.06925207756232687
OME	0.3808864265927978
SEL	0.20775623268698062
HAS	0.06925207756232687
JOB	0.03462603878116344
ANO	0.03462603878116344
GAZ	0.03462603878116344
BOV	0.03462603878116344
PEA	0.13850415512465375
LAY	0.06925207756232687
EHO	0.03462603878116344
RSO	0.03462603878116344
TRO	0.10387811634349031
ENJ	0.03462603878116344
SAV	0.03462603878116344
IRK	0.03462603878116344
STI	0.10387811634349031
ONL	0.03462603878116344
DIA	0.03462603878116344
AST	0.17313019390581716
UND	0.31163434903047094
OOT	0.03462603878116344
AME	0.17313019390581716
PAU	0.03462603878116344
NTL	0.06925207756232687
SMI	0.06925207756232687
RIG	0.10387811634349031
NEV	0.03462603878116344
SIG	0.10387811634349031
SAM	0.03462603878116344
PAC	0.06925207756232687
LIP	0.10387811634349031
DAN	0.03462603878116344
OOL	0.06925207756232687
MEE	0.03462603878116344
INA	0.03462603878116344
NDR	0.03462603878116344
ROP	0.03462603878116344
HIM	0.06925207756232687
HOE	0.03462603878116344
ONC	0.06925207756232687
BRA	0.03462603878116344
OOK	0.13850415512465375
ORI	0.03462603878116344
DDE	0.06925207756232687
ELV	0.03462603878116344
LVE	0.03462603878116344
MOO	0.03462603878116344
ORW	0.03462603878116344
ERV	0.03462603878116344
NDO	0.03462603878116344
SIO	0.03462603878116344
EGE	0.03462603878116344
ECO	0.10387811634349031
E'V	0.03462603878116344
USU	0.06925207756232687
SPA	0.03462603878116344
TEE	0.03462603878116344
LED	0.03462603878116344
KEE	0.03462603878116344
TOT	0.03462603878116344
IDD	0.03462603878116344
ADN	0.03462603878116344
MPL	0.10387811634349031
TRA	0.17313019390581716
HAR	0.06925207756232687
GIN	0.06925207756232687
RTY	0.03462603878116344
BRU	0.03462603878116344
LOU	0.03462603878116344
DAD	0.03462603878116344
CRO	0.10387811634349031
SON	0.13850415512465375
ICA	0.03462603878116344
UAT	0.03462603878116344
FAR	0.03462603878116344
TAL	0.13850415512465375
NYM	0.03462603878116344
XCL	0.03462603878116344
CID	0.03462603878116344
WHY	0.03462603878116344
MUC	0.03462603878116344
LUN	0.03462603878116344
CLA	0.06925207756232687
WIL	0.03462603878116344
DOE	0.06925207756232687
LAD	0.06925207756232687
ITA	0.03462603878116344
ARR	0.10387811634349031
AUG	0.10387811634349031
LDN	0.10387811634349031
APS	0.03462603878116344
MAD	0.06925207756232687
RCE	0.03462603878116344
OLI	0.03462603878116344
SWE	0.06925207756232687
SKI	0.03462603878116344
TCH	0.13850415512465375
AKF	0.03462603878116344
OSP	0.03462603878116344
SUM	0.03462603878116344
